zipcode,zone,city,state,latitude,longitude,trange
49783,4b,SAULT SAINTE MARIE,MI,46.48,-84.36,-25 to -20
49788,4b,KINCHELOE,MI,46.24,-84.49,-25 to -20
49125,6a,SAWYER,MI,41.86,-86.55,-10 to -5
49087,6a,SCHOOLCRAFT,MI,42.11,-85.63,-10 to -5
49088,6a,SCOTTS,MI,42.19,-85.41,-10 to -5
49454,6a,SCOTTVILLE,MI,43.95,-86.28,-10 to -5
49679,5a,SEARS,MI,43.89,-85.18,-20 to -15
48759,6a,SEBEWAING,MI,43.73,-83.45,-10 to -5
49883,5a,SENEY,MI,46.36,-85.97,-20 to -15
49455,6a,SHELBY,MI,43.61,-86.35,-10 to -5
49344,6a,SHELBYVILLE,MI,42.59,-85.63,-10 to -5
48883,6a,SHEPHERD,MI,43.52,-84.69,-10 to -5
48884,5b,SHERIDAN,MI,43.21,-85.07,-15 to -10
49089,6a,SHERWOOD,MI,42,-85.24,-10 to -5
49884,5a,SHINGLETON,MI,46.37,-86.48,-20 to -15
48885,5b,SIDNEY,MI,43.25,-85.13,-15 to -10
48760,5b,SILVERWOOD,MI,43.3,-83.27,-15 to -10
48886,5b,SIX LAKES,MI,43.42,-85.15,-15 to -10
49885,5a,SKANDIA,MI,46.38,-87.23,-20 to -15
49962,5b,SKANEE,MI,46.89,-88.18,-15 to -10
49126,6a,SODUS,MI,42.03,-86.38,-10 to -5
49680,5a,SOUTH BOARDMAN,MI,44.63,-85.25,-20 to -15
48761,4b,SOUTH BRANCH,MI,44.46,-83.88,-25 to -20
49090,6b,SOUTH HAVEN,MI,42.4,-86.27,-5 to 0
49886,4b,SPALDING,MI,45.69,-87.51,-25 to -20
49345,5b,SPARTA,MI,43.15,-85.7,-15 to -10
49456,6b,SPRING LAKE,MI,43.07,-86.19,-5 to 0
48721,5b,BLACK RIVER,MI,44.81,-83.31,-15 to -10
48762,5a,SPRUCE,MI,44.83,-83.46,-20 to -15
48658,5b,STANDISH,MI,43.98,-83.96,-15 to -10
48888,5b,STANTON,MI,43.29,-85.07,-15 to -10
49346,5a,STANWOOD,MI,43.58,-85.44,-20 to -15
49887,4b,STEPHENSON,MI,45.41,-87.6,-25 to -20
48659,5b,STERLING,MI,44.03,-84.02,-15 to -10
49127,6a,STEVENSVILLE,MI,42.01,-86.52,-10 to -5
49091,5b,STURGIS,MI,41.8,-85.42,-15 to -10
48889,5b,SUMNER,MI,43.3,-84.81,-15 to -10
48890,6a,SUNFIELD,MI,42.76,-84.99,-10 to -5
49682,6a,SUTTONS BAY,MI,44.97,-85.65,-10 to -5
48763,5b,TAWAS CITY,MI,44.27,-83.51,-15 to -10
49092,5b,TEKONSHA,MI,42.09,-84.98,-15 to -10
49683,6a,THOMPSONVILLE,MI,44.52,-85.93,-10 to -5
49128,6a,THREE OAKS,MI,41.79,-86.61,-10 to -5
49093,5b,THREE RIVERS,MI,41.94,-85.63,-15 to -10
49965,5b,TOIVOLA,MI,47,-88.75,-15 to -10
49684,6a,TRAVERSE CITY,MI,44.75,-85.6,-10 to -5
49685,5a,TRAVERSE CITY,MI,44.75,-85.6,-20 to -15
49686,5b,TRAVERSE CITY,MI,44.75,-85.6,-15 to -10
49696,5b,TRAVERSE CITY,MI,44.75,-85.6,-15 to -10
49891,5a,TRENARY,MI,46.2,-86.97,-20 to -15
49967,4a,TROUT CREEK,MI,46.48,-89.02,-30 to -25
49347,5b,TRUFANT,MI,43.31,-85.35,-15 to -10
48765,5b,TURNER,MI,44.14,-83.78,-15 to -10
49688,5a,TUSTIN,MI,44.1,-85.45,-20 to -15
48766,5a,TWINING,MI,44.11,-83.8,-20 to -15
49457,6a,TWIN LAKE,MI,43.36,-86.17,-10 to -5
49094,6a,UNION CITY,MI,42.06,-85.14,-10 to -5
49129,6a,UNION PIER,MI,41.81,-86.68,-10 to -5
48767,6a,UNIONVILLE,MI,43.65,-83.46,-10 to -5
49095,6a,VANDALIA,MI,41.91,-85.91,-10 to -5
49795,4b,VANDERBILT,MI,45.14,-84.66,-25 to -20
48768,6a,VASSAR,MI,43.37,-83.57,-10 to -5
49096,6a,VERMONTVILLE,MI,42.62,-85.02,-10 to -5
48891,5b,VESTABURG,MI,43.39,-84.9,-15 to -10
49097,6a,VICKSBURG,MI,42.12,-85.53,-10 to -5
49852,4a,LORETTO,MI,45.77,-87.81,-30 to -25
49892,4a,VULCAN,MI,45.78,-87.87,-30 to -25
49968,4a,WAKEFIELD,MI,46.47,-89.93,-30 to -25
49459,5b,WALKERVILLE,MI,43.71,-86.12,-15 to -10
49893,5a,WALLACE,MI,45.35,-87.61,-20 to -15
49969,4a,WATERSMEET,MI,46.27,-89.18,-30 to -25
49098,6b,WATERVLIET,MI,42.18,-86.25,-5 to 0
49970,4a,WATTON,MI,46.53,-88.6,-30 to -25
49348,5b,WAYLAND,MI,42.67,-85.64,-15 to -10
48892,6a,WEBBERVILLE,MI,42.66,-84.18,-10 to -5
48893,5b,WEIDMAN,MI,43.69,-84.97,-15 to -10
49894,5a,WELLS,MI,45.78,-87.06,-20 to -15
49689,5b,WELLSTON,MI,44.21,-85.95,-15 to -10
48661,5a,WEST BRANCH,MI,44.27,-84.23,-20 to -15
49460,6b,WEST OLIVE,MI,42.91,-86.12,-5 to 0
48894,5b,WESTPHALIA,MI,42.92,-84.79,-15 to -10
49895,5a,WETMORE,MI,46.38,-86.62,-20 to -15
48662,5b,WHEELER,MI,43.41,-84.43,-15 to -10
49349,5b,WHITE CLOUD,MI,43.55,-85.77,-15 to -10
49461,6a,WHITEHALL,MI,43.39,-86.34,-10 to -5
49099,6a,WHITE PIGEON,MI,41.79,-85.64,-10 to -5
48770,5a,WHITTEMORE,MI,44.23,-83.8,-20 to -15
49690,5b,WILLIAMSBURG,MI,44.76,-85.4,-15 to -10
48895,5b,WILLIAMSTON,MI,42.68,-84.28,-15 to -10
49896,5a,WILSON,MI,45.7,-87.45,-20 to -15
49799,4b,WOLVERINE,MI,45.27,-84.6,-25 to -20
48897,6a,WOODLAND,MI,42.72,-85.13,-10 to -5
49464,6a,ZEELAND,MI,42.81,-86.01,-10 to -5
60002,5b,ANTIOCH,IL,42.47,-88.07,-15 to -10
61001,5a,APPLE RIVER,IL,42.5,-90.09,-20 to -15
60004,5b,ARLINGTON HEIGHTS,IL,42.09,-87.98,-15 to -10
60005,5b,ARLINGTON HEIGHTS,IL,42.09,-87.98,-15 to -10
60007,5b,ELK GROVE VILLAGE,IL,42,-87.99,-15 to -10
60008,5b,ROLLING MEADOWS,IL,42.07,-88.02,-15 to -10
61006,5b,ASHTON,IL,41.86,-89.22,-15 to -10
61007,5a,BAILEYVILLE,IL,42.18,-89.59,-20 to -15
60010,5b,BARRINGTON,IL,42.15,-88.12,-15 to -10
61008,5b,BELVIDERE,IL,42.25,-88.84,-15 to -10
60089,5b,BUFFALO GROVE,IL,42.16,-87.96,-15 to -10
61010,5a,BYRON,IL,42.12,-89.25,-20 to -15
61011,5b,CALEDONIA,IL,42.4,-88.9,-15 to -10
61012,5b,CAPRON,IL,42.39,-88.74,-15 to -10
60013,5b,CARY,IL,42.2,-88.24,-15 to -10
61014,5a,CHADWICK,IL,42.01,-89.88,-20 to -15
61015,5a,CHANA,IL,41.99,-89.2,-20 to -15
61016,5b,CHERRY VALLEY,IL,42.24,-88.96,-15 to -10
60012,5b,CRYSTAL LAKE,IL,42.23,-88.33,-15 to -10
60014,5b,CRYSTAL LAKE,IL,42.23,-88.33,-15 to -10
61018,5a,DAKOTA,IL,42.38,-89.52,-20 to -15
61019,5a,DAVIS,IL,42.42,-89.41,-20 to -15
61020,5b,DAVIS JUNCTION,IL,42.1,-89.09,-15 to -10
60015,5b,DEERFIELD,IL,42.16,-87.84,-15 to -10
60016,5b,DES PLAINES,IL,42.03,-87.9,-15 to -10
60018,5b,DES PLAINES,IL,42.03,-87.9,-15 to -10
61021,5a,DIXON,IL,41.84,-89.47,-20 to -15
61024,5a,DURAND,IL,42.43,-89.32,-20 to -15
61025,5a,EAST DUBUQUE,IL,42.49,-90.63,-20 to -15
61028,5a,ELIZABETH,IL,42.31,-90.22,-20 to -15
60201,5b,EVANSTON,IL,42.04,-87.68,-15 to -10
60202,5b,EVANSTON,IL,42.04,-87.68,-15 to -10
60203,5b,EVANSTON,IL,42.04,-87.68,-15 to -10
61030,5a,FORRESTON,IL,42.12,-89.57,-20 to -15
60020,5b,FOX LAKE,IL,42.41,-88.18,-15 to -10
60021,5b,FOX RIVER GROVE,IL,42.19,-88.21,-15 to -10
61031,5a,FRANKLIN GROVE,IL,41.84,-89.3,-20 to -15
61032,5a,FREEPORT,IL,42.29,-89.63,-20 to -15
61036,5a,GALENA,IL,42.42,-90.42,-20 to -15
61038,5b,GARDEN PRAIRIE,IL,42.25,-88.73,-15 to -10
61039,5a,GERMAN VALLEY,IL,42.21,-89.48,-20 to -15
60022,5b,GLENCOE,IL,42.13,-87.76,-15 to -10
60025,6a,GLENVIEW,IL,42.07,-87.81,-10 to -5
60026,6a,GLENVIEW,IL,42.08,-87.82,-10 to -5
60030,5b,GRAYSLAKE,IL,42.34,-88.03,-15 to -10
60031,5b,GURNEE,IL,42.37,-87.93,-15 to -10
61041,5a,HANOVER,IL,42.25,-90.27,-20 to -15
61042,5b,HARMON,IL,41.71,-89.55,-15 to -10
60033,5b,HARVARD,IL,42.42,-88.61,-15 to -10
60034,5b,HEBRON,IL,42.47,-88.42,-15 to -10
60035,5b,HIGHLAND PARK,IL,42.18,-87.8,-15 to -10
60037,5b,FORT SHERIDAN,IL,42.21,-87.81,-15 to -10
60040,5b,HIGHWOOD,IL,42.19,-87.8,-15 to -10
60041,5b,INGLESIDE,IL,42.35,-88.15,-15 to -10
60042,5b,ISLAND LAKE,IL,42.27,-88.2,-15 to -10
60043,5b,KENILWORTH,IL,42.08,-87.71,-15 to -10
61044,5a,KENT,IL,42.31,-89.9,-20 to -15
60044,5b,LAKE BLUFF,IL,42.28,-87.85,-15 to -10
60045,5b,LAKE FOREST,IL,42.23,-87.85,-15 to -10
60046,5b,LAKE VILLA,IL,42.41,-88.08,-15 to -10
60047,5b,LAKE ZURICH,IL,42.19,-88.08,-15 to -10
61046,5a,LANARK,IL,42.1,-89.83,-20 to -15
61047,5a,LEAF RIVER,IL,42.12,-89.4,-20 to -15
61048,5a,LENA,IL,42.38,-89.82,-20 to -15
60048,5b,LIBERTYVILLE,IL,42.28,-87.96,-15 to -10
60069,5b,LINCOLNSHIRE,IL,42.19,-87.91,-15 to -10
61049,5a,LINDENWOOD,IL,42.03,-89.02,-20 to -15
61050,5a,MC CONNELL,IL,42.43,-89.73,-20 to -15
60050,5b,MCHENRY,IL,42.34,-88.29,-15 to -10
60051,5b,MCHENRY,IL,42.34,-88.29,-15 to -10
61051,5a,MILLEDGEVILLE,IL,41.96,-89.77,-20 to -15
61052,5b,MONROE CENTER,IL,42.11,-89,-15 to -10
60053,6a,MORTON GROVE,IL,42.04,-87.78,-10 to -5
61053,5a,MOUNT CARROLL,IL,42.09,-89.97,-20 to -15
61054,5a,MOUNT MORRIS,IL,42.04,-89.43,-20 to -15
60056,5b,MOUNT PROSPECT,IL,42.06,-87.93,-15 to -10
60060,5b,MUNDELEIN,IL,42.26,-88,-15 to -10
60061,5b,VERNON HILLS,IL,42.23,-87.96,-15 to -10
60062,5b,NORTHBROOK,IL,42.12,-87.83,-15 to -10
60064,5b,NORTH CHICAGO,IL,42.31,-87.85,-15 to -10
60088,5b,GREAT LAKES,IL,42.3,-87.85,-15 to -10
61060,5a,ORANGEVILLE,IL,42.46,-89.64,-20 to -15
61061,5a,OREGON,IL,42.01,-89.33,-20 to -15
60067,5b,PALATINE,IL,42.11,-88.04,-15 to -10
60074,5b,PALATINE,IL,42.11,-88.04,-15 to -10
60068,5b,PARK RIDGE,IL,42.01,-87.84,-15 to -10
61062,5a,PEARL CITY,IL,42.26,-89.82,-20 to -15
61063,5a,PECATONICA,IL,42.3,-89.35,-20 to -15
61064,5a,POLO,IL,41.98,-89.57,-20 to -15
61065,5b,POPLAR GROVE,IL,42.36,-88.82,-15 to -10
60070,5b,PROSPECT HEIGHTS,IL,42.1,-87.92,-15 to -10
60071,5b,RICHMOND,IL,42.48,-88.3,-15 to -10
61067,5a,RIDOTT,IL,42.29,-89.47,-20 to -15
60072,5b,RINGWOOD,IL,42.4,-88.29,-15 to -10
61068,5a,ROCHELLE,IL,41.91,-89.06,-20 to -15
61070,5a,ROCK CITY,IL,42.41,-89.47,-20 to -15
61071,5b,ROCK FALLS,IL,41.77,-89.69,-15 to -10
61101,5b,ROCKFORD,IL,42.27,-89.06,-15 to -10
61102,5b,ROCKFORD,IL,42.27,-89.06,-15 to -10
61103,5b,ROCKFORD,IL,42.27,-89.06,-15 to -10
61104,5b,ROCKFORD,IL,42.27,-89.06,-15 to -10
61107,5b,ROCKFORD,IL,42.27,-89.06,-15 to -10
61108,5b,ROCKFORD,IL,42.27,-89.06,-15 to -10
61109,5b,ROCKFORD,IL,42.27,-89.06,-15 to -10
61111,5b,LOVES PARK,IL,42.33,-89.01,-15 to -10
61112,5b,ROCKFORD,IL,42.27,-89.06,-15 to -10
61114,5b,ROCKFORD,IL,42.27,-89.06,-15 to -10
61115,5b,MACHESNEY PARK,IL,42.36,-89.03,-15 to -10
61072,5b,ROCKTON,IL,42.44,-89.06,-15 to -10
61073,5b,ROSCOE,IL,42.41,-89,-15 to -10
60073,5b,ROUND LAKE,IL,42.34,-88.11,-15 to -10
61074,5a,SAVANNA,IL,42.09,-90.13,-20 to -15
61075,5a,SCALES MOUND,IL,42.47,-90.25,-20 to -15
61078,5a,SHANNON,IL,42.15,-89.74,-20 to -15
60076,6a,SKOKIE,IL,42.03,-87.73,-10 to -5
60077,5b,SKOKIE,IL,42.03,-87.73,-15 to -10
61080,5b,SOUTH BELOIT,IL,42.48,-89.03,-15 to -10
60081,5b,SPRING GROVE,IL,42.44,-88.24,-15 to -10
61081,5b,STERLING,IL,41.79,-89.69,-15 to -10
61084,5a,STILLMAN VALLEY,IL,42.1,-89.17,-20 to -15
61085,5a,STOCKTON,IL,42.35,-90,-20 to -15
60083,5b,WADSWORTH,IL,42.43,-87.92,-15 to -10
61087,5a,WARREN,IL,42.49,-89.99,-20 to -15
60084,5b,WAUCONDA,IL,42.26,-88.13,-15 to -10
60085,5b,WAUKEGAN,IL,42.37,-87.86,-15 to -10
60087,5b,WAUKEGAN,IL,42.37,-87.86,-15 to -10
60090,5b,WHEELING,IL,42.13,-87.92,-15 to -10
60091,5b,WILMETTE,IL,42.07,-87.72,-15 to -10
61088,5a,WINNEBAGO,IL,42.26,-89.24,-20 to -15
60093,5b,WINNETKA,IL,42.1,-87.74,-15 to -10
61089,5a,WINSLOW,IL,42.49,-89.79,-20 to -15
60096,5b,WINTHROP HARBOR,IL,42.47,-87.82,-15 to -10
60097,5b,WONDER LAKE,IL,42.38,-88.36,-15 to -10
60098,5b,WOODSTOCK,IL,42.31,-88.43,-15 to -10
60099,5b,ZION,IL,42.45,-87.84,-15 to -10
54405,4a,ABBOTSFORD,WI,44.94,-90.31,-30 to -25
54101,5a,ABRAMS,WI,44.78,-88.06,-20 to -15
53910,4b,ADAMS,WI,43.95,-89.81,-25 to -20
53001,5b,ADELL,WI,43.62,-87.94,-15 to -10
53502,5a,ALBANY,WI,42.7,-89.43,-20 to -15
54201,5b,ALGOMA,WI,44.6,-87.44,-15 to -10
53002,5a,ALLENTON,WI,43.47,-88.35,-20 to -15
54909,4b,ALMOND,WI,44.26,-89.4,-25 to -20
54102,4b,AMBERG,WI,45.5,-88,-25 to -20
54406,4b,AMHERST,WI,44.44,-89.28,-25 to -20
54407,4b,AMHERST JUNCTION,WI,44.46,-89.31,-25 to -20
54408,4a,ANIWA,WI,45.01,-89.2,-30 to -25
54409,4a,ANTIGO,WI,45.14,-89.15,-30 to -25
54430,4a,ELTON,WI,45.15,-88.84,-30 to -25
54911,5a,APPLETON,WI,44.26,-88.39,-20 to -15
54913,5a,APPLETON,WI,44.26,-88.39,-20 to -15
54914,5a,APPLETON,WI,44.26,-88.39,-20 to -15
54915,5a,APPLETON,WI,44.26,-88.39,-20 to -15
53503,4b,ARENA,WI,43.16,-89.91,-25 to -20
54511,4a,ARGONNE,WI,45.66,-88.88,-30 to -25
53504,5a,ARGYLE,WI,42.7,-89.86,-20 to -15
53911,5a,ARLINGTON,WI,43.33,-89.37,-20 to -15
54103,4a,ARMSTRONG CREEK,WI,45.65,-88.44,-30 to -25
54410,4b,ARPIN,WI,44.54,-90.03,-25 to -20
54104,4a,ATHELSTANE,WI,45.43,-88.09,-30 to -25
54411,4a,ATHENS,WI,45.03,-90.07,-30 to -25
54412,4b,AUBURNDALE,WI,44.62,-90.01,-25 to -20
53505,5a,AVALON,WI,42.65,-88.83,-20 to -15
53506,4b,AVOCA,WI,43.18,-90.32,-25 to -20
53801,5a,BAGLEY,WI,42.9,-91.09,-20 to -15
54202,5b,BAILEYS HARBOR,WI,45.06,-87.12,-15 to -10
54921,4b,BANCROFT,WI,44.31,-89.51,-25 to -20
53913,4b,BARABOO,WI,43.46,-89.74,-25 to -20
53507,5a,BARNEVELD,WI,43.01,-89.89,-20 to -15
54922,5a,BEAR CREEK,WI,44.53,-88.72,-20 to -15
53916,5a,BEAVER DAM,WI,43.46,-88.83,-20 to -15
53004,5b,BELGIUM,WI,43.5,-87.85,-15 to -10
53508,5a,BELLEVILLE,WI,42.86,-89.53,-20 to -15
53510,5a,BELMONT,WI,42.73,-90.33,-20 to -15
53511,5b,BELOIT,WI,42.52,-89.02,-15 to -10
53803,5a,BENTON,WI,42.57,-90.38,-20 to -15
54923,5a,BERLIN,WI,43.97,-88.95,-20 to -15
53103,5b,BIG BEND,WI,42.88,-88.2,-15 to -10
54414,4b,BIRNAMWOOD,WI,44.93,-89.2,-25 to -20
54106,5a,BLACK CREEK,WI,44.47,-88.45,-20 to -15
53515,5a,BLACK EARTH,WI,43.13,-89.74,-20 to -15
53516,5a,BLANCHARDVILLE,WI,42.8,-89.86,-20 to -15
53804,5a,BLOOMINGTON,WI,42.89,-90.92,-20 to -15
53517,5a,BLUE MOUNDS,WI,43.02,-89.82,-20 to -15
53518,4b,BLUE RIVER,WI,43.18,-90.57,-25 to -20
54107,4b,BONDUEL,WI,44.74,-88.44,-25 to -20
53805,5a,BOSCOBEL,WI,43.13,-90.7,-20 to -15
53827,5a,WOODMAN,WI,43.09,-90.79,-20 to -15
54512,4a,BOULDER JUNCTION,WI,46.11,-89.63,-30 to -25
54416,4b,BOWLER,WI,44.86,-88.98,-25 to -20
53919,5a,BRANDON,WI,43.73,-88.78,-20 to -15
54513,4a,BRANTWOOD,WI,45.56,-90.11,-30 to -25
53920,5a,BRIGGSVILLE,WI,43.68,-89.57,-20 to -15
54110,5a,BRILLION,WI,44.17,-88.06,-20 to -15
53104,5b,BRISTOL,WI,42.54,-88.02,-15 to -10
53520,5a,BRODHEAD,WI,42.61,-89.37,-20 to -15
53005,5b,BROOKFIELD,WI,43.06,-88.11,-15 to -10
53045,5b,BROOKFIELD,WI,43.06,-88.11,-15 to -10
53521,5a,BROOKLYN,WI,42.85,-89.37,-20 to -15
53006,5a,BROWNSVILLE,WI,43.61,-88.49,-20 to -15
53522,5a,BROWNTOWN,WI,42.57,-89.79,-20 to -15
54204,5b,BRUSSELS,WI,44.73,-87.63,-15 to -10
53105,5b,BURLINGTON,WI,42.67,-88.27,-15 to -10
53922,5a,BURNETT,WI,43.52,-88.7,-20 to -15
53007,5b,BUTLER,WI,43.1,-88.07,-15 to -10
54514,4a,BUTTERNUT,WI,46.01,-90.49,-30 to -25
53108,5b,CALEDONIA,WI,42.82,-87.93,-15 to -10
53923,5a,CAMBRIA,WI,43.54,-89.11,-20 to -15
53523,5a,CAMBRIDGE,WI,43,-89.01,-20 to -15
53010,5a,CAMPBELLSPORT,WI,43.59,-88.28,-20 to -15
54928,4b,CAROLINE,WI,44.71,-88.88,-25 to -20
53011,5a,CASCADE,WI,43.65,-88,-20 to -15
54205,5b,CASCO,WI,44.55,-87.61,-15 to -10
53806,5a,CASSVILLE,WI,42.71,-90.99,-20 to -15
54515,3b,CATAWBA,WI,45.53,-90.53,-35 to -30
53924,5a,CAZENOVIA,WI,43.52,-90.19,-20 to -15
54111,4b,CECIL,WI,44.81,-88.44,-25 to -20
53012,5b,CEDARBURG,WI,43.29,-87.98,-15 to -10
53013,5b,CEDAR GROVE,WI,43.56,-87.82,-15 to -10
54420,4b,CHILI,WI,44.63,-90.35,-25 to -20
53014,5a,CHILTON,WI,44.02,-88.16,-20 to -15
54517,4a,CLAM LAKE,WI,46.15,-90.91,-30 to -25
53015,5b,CLEVELAND,WI,43.91,-87.75,-15 to -10
53525,5a,CLINTON,WI,42.55,-88.86,-20 to -15
54929,5a,CLINTONVILLE,WI,44.62,-88.75,-20 to -15
53526,5a,COBB,WI,42.96,-90.32,-20 to -15
54421,4a,COLBY,WI,44.9,-90.31,-30 to -25
54112,4b,COLEMAN,WI,45.07,-88.03,-25 to -20
53017,5a,COLGATE,WI,43.2,-88.25,-20 to -15
54930,4b,COLOMA,WI,44.03,-89.51,-25 to -20
53925,5a,COLUMBUS,WI,43.33,-89.02,-20 to -15
54113,5a,COMBINED LOCKS,WI,44.26,-88.31,-20 to -15
54519,4a,CONOVER,WI,46.04,-89.25,-30 to -25
53527,5a,COTTAGE GROVE,WI,43.08,-89.2,-20 to -15
54520,4a,CRANDON,WI,45.56,-88.89,-30 to -25
54114,4b,CRIVITZ,WI,45.23,-88,-25 to -20
53528,5a,CROSS PLAINS,WI,43.11,-89.64,-20 to -15
53807,5a,CUBA CITY,WI,42.6,-90.43,-20 to -15
53110,5b,CUDAHY,WI,42.94,-87.86,-15 to -10
54422,4a,CURTISS,WI,44.95,-90.43,-30 to -25
54423,4b,CUSTER,WI,44.5,-89.41,-25 to -20
53926,5a,DALTON,WI,43.68,-89.19,-20 to -15
53529,5a,DANE,WI,43.25,-89.5,-20 to -15
53114,5b,DARIEN,WI,42.6,-88.71,-15 to -10
53530,5a,DARLINGTON,WI,42.68,-90.11,-20 to -15
54418,4a,BRYANT,WI,45.2,-89.01,-30 to -25
54424,4a,DEERBROOK,WI,45.23,-89.16,-30 to -25
54462,4a,PEARSON,WI,45.36,-89.01,-30 to -25
53531,5a,DEERFIELD,WI,43.05,-89.07,-20 to -15
53532,5a,DE FOREST,WI,43.24,-89.34,-20 to -15
53018,5a,DELAFIELD,WI,43.06,-88.39,-20 to -15
53115,5b,DELAVAN,WI,42.62,-88.63,-15 to -10
54208,5a,DENMARK,WI,44.34,-87.82,-20 to -15
54115,5a,DE PERE,WI,44.43,-88.07,-20 to -15
53533,5a,DODGEVILLE,WI,42.96,-90.13,-20 to -15
54425,4a,DORCHESTER,WI,45,-90.33,-30 to -25
53118,5a,DOUSMAN,WI,43.01,-88.47,-20 to -15
53119,5a,EAGLE,WI,42.87,-88.47,-20 to -15
54521,4a,EAGLE RIVER,WI,45.92,-89.25,-30 to -25
53120,5a,EAST TROY,WI,42.78,-88.39,-20 to -15
53019,5a,EDEN,WI,43.69,-88.36,-20 to -15
54426,4b,EDGAR,WI,44.92,-89.96,-25 to -20
53534,5a,EDGERTON,WI,42.83,-89.07,-20 to -15
54209,5b,EGG HARBOR,WI,45.04,-87.29,-15 to -10
54427,4b,ELAND,WI,44.86,-89.21,-25 to -20
54428,4a,ELCHO,WI,45.43,-89.18,-30 to -25
54932,5a,ELDORADO,WI,43.84,-88.64,-20 to -15
53020,5b,ELKHART LAKE,WI,43.83,-88.01,-15 to -10
53121,5b,ELKHORN,WI,42.67,-88.54,-15 to -10
54210,5b,ELLISON BAY,WI,45.25,-87.06,-15 to -10
53122,5b,ELM GROVE,WI,43.04,-88.08,-15 to -10
53929,4b,ELROY,WI,43.74,-90.27,-25 to -20
53930,5a,ENDEAVOR,WI,43.71,-89.46,-20 to -15
53536,5a,EVANSVILLE,WI,42.77,-89.29,-20 to -15
53932,5a,FALL RIVER,WI,43.38,-89.04,-20 to -15
54120,4a,FENCE,WI,45.75,-88.43,-30 to -25
53809,5a,FENNIMORE,WI,42.98,-90.65,-20 to -15
54524,4a,FIFIELD,WI,45.87,-90.42,-30 to -25
54212,5b,FISH CREEK,WI,45.13,-87.23,-15 to -10
54121,4a,FLORENCE,WI,45.93,-88.25,-30 to -25
54935,5a,FOND DU LAC,WI,43.77,-88.44,-20 to -15
54937,5a,FOND DU LAC,WI,43.77,-88.44,-20 to -15
53125,5b,FONTANA,WI,42.54,-88.55,-15 to -10
54123,5a,FOREST JUNCTION,WI,44.21,-88.15,-20 to -15
54213,5b,FORESTVILLE,WI,44.69,-87.47,-15 to -10
53538,5a,FORT ATKINSON,WI,42.92,-88.84,-20 to -15
53933,5a,FOX LAKE,WI,43.56,-88.91,-20 to -15
53126,5b,FRANKSVILLE,WI,42.79,-87.99,-15 to -10
53021,5b,FREDONIA,WI,43.46,-87.95,-15 to -10
54940,5a,FREMONT,WI,44.25,-88.87,-20 to -15
53934,4b,FRIENDSHIP,WI,43.97,-89.82,-25 to -20
53128,5b,GENOA CITY,WI,42.5,-88.32,-15 to -10
53022,5a,GERMANTOWN,WI,43.23,-88.12,-20 to -15
54525,4a,GILE,WI,46.42,-90.22,-30 to -25
54124,4b,GILLETT,WI,44.88,-88.3,-25 to -20
54433,4a,GILMAN,WI,45.16,-90.8,-30 to -25
54435,4a,GLEASON,WI,45.3,-89.5,-30 to -25
53023,5a,GLENBEULAH,WI,43.79,-88.04,-20 to -15
54526,3b,GLEN FLORA,WI,45.49,-90.89,-35 to -30
53810,5a,GLEN HAVEN,WI,42.83,-91.06,-20 to -15
54527,4a,GLIDDEN,WI,46.13,-90.57,-30 to -25
54125,4b,GOODMAN,WI,45.63,-88.34,-25 to -20
53024,5b,GRAFTON,WI,43.31,-87.95,-15 to -10
53936,4b,GRAND MARSH,WI,43.89,-89.71,-25 to -20
54436,4b,GRANTON,WI,44.58,-90.46,-25 to -20
53541,5a,GRATIOT,WI,42.57,-90.02,-20 to -15
54301,5a,GREEN BAY,WI,44.52,-87.98,-20 to -15
54302,5b,GREEN BAY,WI,44.52,-87.98,-15 to -10
54303,5a,GREEN BAY,WI,44.52,-87.98,-20 to -15
54304,5a,GREEN BAY,WI,44.52,-87.98,-20 to -15
54311,5a,GREEN BAY,WI,44.52,-87.98,-20 to -15
54313,5a,GREEN BAY,WI,44.52,-87.98,-20 to -15
53129,5b,GREENDALE,WI,42.93,-88,-15 to -10
54941,5a,GREEN LAKE,WI,43.84,-88.95,-20 to -15
54126,5a,GREENLEAF,WI,44.31,-88.09,-20 to -15
54942,5a,GREENVILLE,WI,44.29,-88.53,-20 to -15
54437,4a,GREENWOOD,WI,44.77,-90.6,-30 to -25
54128,4b,GRESHAM,WI,44.84,-88.78,-25 to -20
53130,5b,HALES CORNERS,WI,42.94,-88.04,-15 to -10
53132,5b,FRANKLIN,WI,42.88,-88,-15 to -10
54943,4b,HANCOCK,WI,44.13,-89.52,-25 to -20
54529,4a,HARSHAW,WI,45.66,-89.65,-30 to -25
53027,5a,HARTFORD,WI,43.32,-88.38,-20 to -15
53029,5a,HARTLAND,WI,43.09,-88.34,-20 to -15
54440,4b,HATLEY,WI,44.88,-89.33,-25 to -20
54530,3b,HAWKINS,WI,45.51,-90.71,-35 to -30
53811,5a,HAZEL GREEN,WI,42.53,-90.43,-20 to -15
54531,4a,HAZELHURST,WI,45.79,-89.71,-30 to -25
53137,5a,HELENVILLE,WI,43.01,-88.71,-20 to -15
53543,5a,HIGHLAND,WI,43.04,-90.37,-20 to -15
54129,5a,HILBERT,WI,44.14,-88.15,-20 to -15
53937,5a,HILLPOINT,WI,43.38,-90.16,-20 to -15
